,SA2_MAINCODE_2016,Mode,Mode1,Gender,Count,MaleCount,FemaleCount,UnspecifiedCount,FemaleProp,MaleProp,UnspecifiedProp,,,
8967,207011151,Car as Passenger_F,Car as Passenger,Female,194,0,194,0,0.001744871,0,0,,,
8968,207011152,Car as Passenger_F,Car as Passenger,Female,140,0,140,0,0.001259185,0,0,,,
8969,207011153,Car as Passenger_F,Car as Passenger,Female,296,0,296,0,0.002662278,0,0,,,
8970,207011154,Car as Passenger_F,Car as Passenger,Female,74,0,74,0,0.000665569,0,0,,,
8971,207011155,Car as Passenger_F,Car as Passenger,Female,152,0,152,0,0.001367115,0,0,,,
8972,207021156,Car as Passenger_F,Car as Passenger,Female,162,0,162,0,0.001457057,0,0,,,
8973,207021157,Car as Passenger_F,Car as Passenger,Female,282,0,282,0,0.002536359,0,0,,,
8974,207021159,Car as Passenger_F,Car as Passenger,Female,239,0,239,0,0.002149609,0,0,,,
8975,207021160,Car as Passenger_F,Car as Passenger,Female,164,0,164,0,0.001475046,0,0,,,
8976,207021424,Car as Passenger_F,Car as Passenger,Female,183,0,183,0,0.001645935,0,0,,,
8977,207021425,Car as Passenger_F,Car as Passenger,Female,199,0,199,0,0.001789842,0,0,,,
8978,207031161,Car as Passenger_F,Car as Passenger,Female,260,0,260,0,0.002338487,0,0,,,
8979,207031162,Car as Passenger_F,Car as Passenger,Female,117,0,117,0,0.001052319,0,0,,,
8980,207031163,Car as Passenger_F,Car as Passenger,Female,210,0,210,0,0.001888778,0,0,,,
8981,207031164,Car as Passenger_F,Car as Passenger,Female,223,0,223,0,0.002005702,0,0,,,
8982,207031165,Car as Passenger_F,Car as Passenger,Female,144,0,144,0,0.001295162,0,0,,,
8983,207031166,Car as Passenger_F,Car as Passenger,Female,151,0,151,0,0.001358121,0,0,,,
8984,207031167,Car as Passenger_F,Car as Passenger,Female,99,0,99,0,0.000890424,0,0,,,
8985,208011168,Car as Passenger_F,Car as Passenger,Female,119,0,119,0,0.001070308,0,0,,,
8986,208011169,Car as Passenger_F,Car as Passenger,Female,163,0,163,0,0.001466051,0,0,,,
8987,208011170,Car as Passenger_F,Car as Passenger,Female,172,0,172,0,0.001546999,0,0,,,
8988,208011171,Car as Passenger_F,Car as Passenger,Female,117,0,117,0,0.001052319,0,0,,,
8989,208011172,Car as Passenger_F,Car as Passenger,Female,139,0,139,0,0.001250191,0,0,,,
8990,208011173,Car as Passenger_F,Car as Passenger,Female,137,0,137,0,0.001232203,0,0,,,
8991,208021174,Car as Passenger_F,Car as Passenger,Female,223,0,223,0,0.002005702,0,0,,,
8992,208021176,Car as Passenger_F,Car as Passenger,Female,140,0,140,0,0.001259185,0,0,,,
8993,208021177,Car as Passenger_F,Car as Passenger,Female,205,0,205,0,0.001843807,0,0,,,
8994,208021178,Car as Passenger_F,Car as Passenger,Female,168,0,168,0,0.001511022,0,0,,,
8995,208021179,Car as Passenger_F,Car as Passenger,Female,97,0,97,0,0.000872436,0,0,,,
8996,208021180,Car as Passenger_F,Car as Passenger,Female,71,0,71,0,0.000638587,0,0,,,
8997,208021181,Car as Passenger_F,Car as Passenger,Female,93,0,93,0,0.000836459,0,0,,,
8998,208021182,Car as Passenger_F,Car as Passenger,Female,132,0,132,0,0.001187232,0,0,,,
8999,208021426,Car as Passenger_F,Car as Passenger,Female,150,0,150,0,0.001349127,0,0,,,
9000,208021427,Car as Passenger_F,Car as Passenger,Female,129,0,129,0,0.001160249,0,0,,,
9001,208031183,Car as Passenger_F,Car as Passenger,Female,119,0,119,0,0.001070308,0,0,,,
9002,208031184,Car as Passenger_F,Car as Passenger,Female,0,0,0,0,0,0,0,,,
9003,208031185,Car as Passenger_F,Car as Passenger,Female,126,0,126,0,0.001133267,0,0,,,
9004,208031186,Car as Passenger_F,Car as Passenger,Female,103,0,103,0,0.000926401,0,0,,,
9005,208031187,Car as Passenger_F,Car as Passenger,Female,54,0,54,0,0.000485686,0,0,,,
9006,208031188,Car as Passenger_F,Car as Passenger,Female,234,0,234,0,0.002104638,0,0,,,
9007,208031189,Car as Passenger_F,Car as Passenger,Female,112,0,112,0,0.001007348,0,0,,,
9008,208031190,Car as Passenger_F,Car as Passenger,Female,117,0,117,0,0.001052319,0,0,,,
9009,208031191,Car as Passenger_F,Car as Passenger,Female,89,0,89,0,0.000800482,0,0,,,
9010,208031192,Car as Passenger_F,Car as Passenger,Female,0,0,0,0,0,0,0,,,
9011,208031193,Car as Passenger_F,Car as Passenger,Female,180,0,180,0,0.001618953,0,0,,,
9012,208041194,Car as Passenger_F,Car as Passenger,Female,167,0,167,0,0.001502028,0,0,,,
9013,208041195,Car as Passenger_F,Car as Passenger,Female,178,0,178,0,0.001600964,0,0,,,
9014,209011196,Car as Passenger_F,Car as Passenger,Female,132,0,132,0,0.001187232,0,0,,,
9015,209011197,Car as Passenger_F,Car as Passenger,Female,181,0,181,0,0.001627947,0,0,,,
9016,209011198,Car as Passenger_F,Car as Passenger,Female,138,0,138,0,0.001241197,0,0,,,
9017,209011199,Car as Passenger_F,Car as Passenger,Female,160,0,160,0,0.001439069,0,0,,,
9018,209011200,Car as Passenger_F,Car as Passenger,Female,122,0,122,0,0.00109729,0,0,,,
9019,209011201,Car as Passenger_F,Car as Passenger,Female,105,0,105,0,0.000944389,0,0,,,
9020,209011202,Car as Passenger_F,Car as Passenger,Female,145,0,145,0,0.001304156,0,0,,,
9021,209011203,Car as Passenger_F,Car as Passenger,Female,159,0,159,0,0.001430075,0,0,,,
9022,209011204,Car as Passenger_F,Car as Passenger,Female,89,0,89,0,0.000800482,0,0,,,
9023,209021205,Car as Passenger_F,Car as Passenger,Female,155,0,155,0,0.001394098,0,0,,,
9024,209021207,Car as Passenger_F,Car as Passenger,Female,256,0,256,0,0.00230251,0,0,,,
9025,209021208,Car as Passenger_F,Car as Passenger,Female,220,0,220,0,0.00197872,0,0,,,
9026,209021428,Car as Passenger_F,Car as Passenger,Female,211,0,211,0,0.001897772,0,0,,,
9027,209021429,Car as Passenger_F,Car as Passenger,Female,96,0,96,0,0.000863441,0,0,,,
9028,209031209,Car as Passenger_F,Car as Passenger,Female,197,0,197,0,0.001771854,0,0,,,
9029,209031210,Car as Passenger_F,Car as Passenger,Female,25,0,25,0,0.000224855,0,0,,,
9030,209031211,Car as Passenger_F,Car as Passenger,Female,30,0,30,0,0.000269825,0,0,,,
9031,209031212,Car as Passenger_F,Car as Passenger,Female,53,0,53,0,0.000476692,0,0,,,
9032,209031213,Car as Passenger_F,Car as Passenger,Female,125,0,125,0,0.001124273,0,0,,,
9033,209031214,Car as Passenger_F,Car as Passenger,Female,66,0,66,0,0.000593616,0,0,,,
9034,209031215,Car as Passenger_F,Car as Passenger,Female,144,0,144,0,0.001295162,0,0,,,
9035,209041216,Car as Passenger_F,Car as Passenger,Female,85,0,85,0,0.000764505,0,0,,,
9036,209041217,Car as Passenger_F,Car as Passenger,Female,50,0,50,0,0.000449709,0,0,,,
9037,209041219,Car as Passenger_F,Car as Passenger,Female,259,0,259,0,0.002329493,0,0,,,
9038,209041220,Car as Passenger_F,Car as Passenger,Female,235,0,235,0,0.002113632,0,0,,,
9039,209041221,Car as Passenger_F,Car as Passenger,Female,139,0,139,0,0.001250191,0,0,,,
9040,209041223,Car as Passenger_F,Car as Passenger,Female,230,0,230,0,0.002068662,0,0,,,
9041,209041224,Car as Passenger_F,Car as Passenger,Female,145,0,145,0,0.001304156,0,0,,,
9042,209041225,Car as Passenger_F,Car as Passenger,Female,51,0,51,0,0.000458703,0,0,,,
9043,209041430,Car as Passenger_F,Car as Passenger,Female,193,0,193,0,0.001735877,0,0,,,
9044,209041431,Car as Passenger_F,Car as Passenger,Female,137,0,137,0,0.001232203,0,0,,,
9045,209041432,Car as Passenger_F,Car as Passenger,Female,77,0,77,0,0.000692552,0,0,,,
9046,209041433,Car as Passenger_F,Car as Passenger,Female,126,0,126,0,0.001133267,0,0,,,
9047,209041434,Car as Passenger_F,Car as Passenger,Female,170,0,170,0,0.001529011,0,0,,,
9048,209041435,Car as Passenger_F,Car as Passenger,Female,140,0,140,0,0.001259185,0,0,,,
9049,209041436,Car as Passenger_F,Car as Passenger,Female,144,0,144,0,0.001295162,0,0,,,
9050,209041437,Car as Passenger_F,Car as Passenger,Female,101,0,101,0,0.000908412,0,0,,,
9051,210011226,Car as Passenger_F,Car as Passenger,Female,85,0,85,0,0.000764505,0,0,,,
9052,210011227,Car as Passenger_F,Car as Passenger,Female,0,0,0,0,0,0,0,,,
9053,210011228,Car as Passenger_F,Car as Passenger,Female,98,0,98,0,0.00088143,0,0,,,
9054,210011229,Car as Passenger_F,Car as Passenger,Female,296,0,296,0,0.002662278,0,0,,,
9055,210011230,Car as Passenger_F,Car as Passenger,Female,95,0,95,0,0.000854447,0,0,,,
9056,210011231,Car as Passenger_F,Car as Passenger,Female,103,0,103,0,0.000926401,0,0,,,
9057,210021232,Car as Passenger_F,Car as Passenger,Female,126,0,126,0,0.001133267,0,0,,,
9058,210021233,Car as Passenger_F,Car as Passenger,Female,29,0,29,0,0.000260831,0,0,,,
9059,210021234,Car as Passenger_F,Car as Passenger,Female,34,0,34,0,0.000305802,0,0,,,
9060,210021235,Car as Passenger_F,Car as Passenger,Female,76,0,76,0,0.000683558,0,0,,,
9061,210031236,Car as Passenger_F,Car as Passenger,Female,86,0,86,0,0.0007735,0,0,,,
9062,210031237,Car as Passenger_F,Car as Passenger,Female,111,0,111,0,0.000998354,0,0,,,
9063,210031239,Car as Passenger_F,Car as Passenger,Female,237,0,237,0,0.002131621,0,0,,,
9064,210031438,Car as Passenger_F,Car as Passenger,Female,221,0,221,0,0.001987714,0,0,,,
9065,210031439,Car as Passenger_F,Car as Passenger,Female,35,0,35,0,0.000314796,0,0,,,
9066,210031440,Car as Passenger_F,Car as Passenger,Female,44,0,44,0,0.000395744,0,0,,,
9067,210041240,Car as Passenger_F,Car as Passenger,Female,135,0,135,0,0.001214214,0,0,,,
9068,210041241,Car as Passenger_F,Car as Passenger,Female,284,0,284,0,0.002554347,0,0,,,
9069,210051242,Car as Passenger_F,Car as Passenger,Female,120,0,120,0,0.001079302,0,0,,,
9070,210051243,Car as Passenger_F,Car as Passenger,Female,114,0,114,0,0.001025337,0,0,,,
9071,210051245,Car as Passenger_F,Car as Passenger,Female,213,0,213,0,0.001915761,0,0,,,
9072,210051246,Car as Passenger_F,Car as Passenger,Female,223,0,223,0,0.002005702,0,0,,,
9073,210051247,Car as Passenger_F,Car as Passenger,Female,139,0,139,0,0.001250191,0,0,,,
9074,210051248,Car as Passenger_F,Car as Passenger,Female,3,0,3,0,2.70E-05,0,0,,,
9075,210051249,Car as Passenger_F,Car as Passenger,Female,268,0,268,0,0.00241044,0,0,,,
9076,210051250,Car as Passenger_F,Car as Passenger,Female,80,0,80,0,0.000719534,0,0,,,
9077,210051441,Car as Passenger_F,Car as Passenger,Female,92,0,92,0,0.000827465,0,0,,,
9078,210051442,Car as Passenger_F,Car as Passenger,Female,132,0,132,0,0.001187232,0,0,,,
9079,210051443,Car as Passenger_F,Car as Passenger,Female,195,0,195,0,0.001753865,0,0,,,
9080,210051444,Car as Passenger_F,Car as Passenger,Female,161,0,161,0,0.001448063,0,0,,,
9081,210051445,Car as Passenger_F,Car as Passenger,Female,48,0,48,0,0.000431721,0,0,,,
9082,211011251,Car as Passenger_F,Car as Passenger,Female,124,0,124,0,0.001115278,0,0,,,
9083,211011254,Car as Passenger_F,Car as Passenger,Female,185,0,185,0,0.001663923,0,0,,,
9084,211011255,Car as Passenger_F,Car as Passenger,Female,79,0,79,0,0.00071054,0,0,,,
9085,211011256,Car as Passenger_F,Car as Passenger,Female,206,0,206,0,0.001852801,0,0,,,
9086,211011257,Car as Passenger_F,Car as Passenger,Female,116,0,116,0,0.001043325,0,0,,,
9087,211011258,Car as Passenger_F,Car as Passenger,Female,148,0,148,0,0.001331139,0,0,,,
9088,211011259,Car as Passenger_F,Car as Passenger,Female,176,0,176,0,0.001582976,0,0,,,
9089,211011260,Car as Passenger_F,Car as Passenger,Female,239,0,239,0,0.002149609,0,0,,,
9090,211011446,Car as Passenger_F,Car as Passenger,Female,200,0,200,0,0.001798836,0,0,,,
9091,211011447,Car as Passenger_F,Car as Passenger,Female,122,0,122,0,0.00109729,0,0,,,
9092,211011448,Car as Passenger_F,Car as Passenger,Female,167,0,167,0,0.001502028,0,0,,,
9093,211011449,Car as Passenger_F,Car as Passenger,Female,42,0,42,0,0.000377756,0,0,,,
9094,211021261,Car as Passenger_F,Car as Passenger,Female,187,0,187,0,0.001681912,0,0,,,
9095,211021262,Car as Passenger_F,Car as Passenger,Female,99,0,99,0,0.000890424,0,0,,,
9096,211031263,Car as Passenger_F,Car as Passenger,Female,126,0,126,0,0.001133267,0,0,,,
9097,211031265,Car as Passenger_F,Car as Passenger,Female,185,0,185,0,0.001663923,0,0,,,
9098,211031266,Car as Passenger_F,Car as Passenger,Female,187,0,187,0,0.001681912,0,0,,,
9099,211031267,Car as Passenger_F,Car as Passenger,Female,206,0,206,0,0.001852801,0,0,,,
9100,211031268,Car as Passenger_F,Car as Passenger,Female,102,0,102,0,0.000917406,0,0,,,
9101,211031450,Car as Passenger_F,Car as Passenger,Female,132,0,132,0,0.001187232,0,0,,,
9102,211031451,Car as Passenger_F,Car as Passenger,Female,138,0,138,0,0.001241197,0,0,,,
9103,211031452,Car as Passenger_F,Car as Passenger,Female,33,0,33,0,0.000296808,0,0,,,
9104,211041269,Car as Passenger_F,Car as Passenger,Female,124,0,124,0,0.001115278,0,0,,,
9105,211041270,Car as Passenger_F,Car as Passenger,Female,162,0,162,0,0.001457057,0,0,,,
9106,211041271,Car as Passenger_F,Car as Passenger,Female,126,0,126,0,0.001133267,0,0,,,
9107,211041272,Car as Passenger_F,Car as Passenger,Female,100,0,100,0,0.000899418,0,0,,,
9108,211041273,Car as Passenger_F,Car as Passenger,Female,154,0,154,0,0.001385104,0,0,,,
9109,211051274,Car as Passenger_F,Car as Passenger,Female,83,0,83,0,0.000746517,0,0,,,
9110,211051275,Car as Passenger_F,Car as Passenger,Female,96,0,96,0,0.000863441,0,0,,,
9111,211051276,Car as Passenger_F,Car as Passenger,Female,107,0,107,0,0.000962377,0,0,,,
9112,211051277,Car as Passenger_F,Car as Passenger,Female,58,0,58,0,0.000521662,0,0,,,
9113,211051278,Car as Passenger_F,Car as Passenger,Female,195,0,195,0,0.001753865,0,0,,,
9114,211051279,Car as Passenger_F,Car as Passenger,Female,62,0,62,0,0.000557639,0,0,,,
9115,211051280,Car as Passenger_F,Car as Passenger,Female,69,0,69,0,0.000620598,0,0,,,
9116,211051281,Car as Passenger_F,Car as Passenger,Female,220,0,220,0,0.00197872,0,0,,,
9117,211051282,Car as Passenger_F,Car as Passenger,Female,93,0,93,0,0.000836459,0,0,,,
9118,211051283,Car as Passenger_F,Car as Passenger,Female,93,0,93,0,0.000836459,0,0,,,
9119,211051284,Car as Passenger_F,Car as Passenger,Female,89,0,89,0,0.000800482,0,0,,,
9120,211051285,Car as Passenger_F,Car as Passenger,Female,60,0,60,0,0.000539651,0,0,,,
9121,211051286,Car as Passenger_F,Car as Passenger,Female,110,0,110,0,0.00098936,0,0,,,
9122,212011287,Car as Passenger_F,Car as Passenger,Female,153,0,153,0,0.00137611,0,0,,,
9123,212011288,Car as Passenger_F,Car as Passenger,Female,70,0,70,0,0.000629593,0,0,,,
9124,212011289,Car as Passenger_F,Car as Passenger,Female,159,0,159,0,0.001430075,0,0,,,
9125,212011290,Car as Passenger_F,Car as Passenger,Female,58,0,58,0,0.000521662,0,0,,,
9126,212011291,Car as Passenger_F,Car as Passenger,Female,179,0,179,0,0.001609958,0,0,,,
9127,212011292,Car as Passenger_F,Car as Passenger,Female,277,0,277,0,0.002491388,0,0,,,
9128,212021293,Car as Passenger_F,Car as Passenger,Female,232,0,232,0,0.00208665,0,0,,,
9129,212021294,Car as Passenger_F,Car as Passenger,Female,336,0,336,0,0.003022045,0,0,,,
9130,212021295,Car as Passenger_F,Car as Passenger,Female,104,0,104,0,0.000935395,0,0,,,
9131,212021297,Car as Passenger_F,Car as Passenger,Female,154,0,154,0,0.001385104,0,0,,,
9132,212021299,Car as Passenger_F,Car as Passenger,Female,88,0,88,0,0.000791488,0,0,,,
9133,212021453,Car as Passenger_F,Car as Passenger,Female,123,0,123,0,0.001106284,0,0,,,
9134,212021454,Car as Passenger_F,Car as Passenger,Female,163,0,163,0,0.001466051,0,0,,,
9135,212021455,Car as Passenger_F,Car as Passenger,Female,154,0,154,0,0.001385104,0,0,,,
9136,212021456,Car as Passenger_F,Car as Passenger,Female,172,0,172,0,0.001546999,0,0,,,
9137,212031300,Car as Passenger_F,Car as Passenger,Female,196,0,196,0,0.001762859,0,0,,,
9138,212031301,Car as Passenger_F,Car as Passenger,Female,321,0,321,0,0.002887132,0,0,,,
9139,212031302,Car as Passenger_F,Car as Passenger,Female,263,0,263,0,0.00236547,0,0,,,
9140,212031303,Car as Passenger_F,Car as Passenger,Female,84,0,84,0,0.000755511,0,0,,,
9141,212031304,Car as Passenger_F,Car as Passenger,Female,197,0,197,0,0.001771854,0,0,,,
9142,212031305,Car as Passenger_F,Car as Passenger,Female,370,0,370,0,0.003327847,0,0,,,
9143,212031306,Car as Passenger_F,Car as Passenger,Female,210,0,210,0,0.001888778,0,0,,,
9144,212031308,Car as Passenger_F,Car as Passenger,Female,63,0,63,0,0.000566633,0,0,,,
9145,212031457,Car as Passenger_F,Car as Passenger,Female,195,0,195,0,0.001753865,0,0,,,
9146,212031458,Car as Passenger_F,Car as Passenger,Female,216,0,216,0,0.001942743,0,0,,,
9147,212041309,Car as Passenger_F,Car as Passenger,Female,198,0,198,0,0.001780848,0,0,,,
9148,212041310,Car as Passenger_F,Car as Passenger,Female,193,0,193,0,0.001735877,0,0,,,
9149,212041311,Car as Passenger_F,Car as Passenger,Female,325,0,325,0,0.002923109,0,0,,,
9150,212041312,Car as Passenger_F,Car as Passenger,Female,239,0,239,0,0.002149609,0,0,,,
9151,212041313,Car as Passenger_F,Car as Passenger,Female,145,0,145,0,0.001304156,0,0,,,
9152,212041314,Car as Passenger_F,Car as Passenger,Female,433,0,433,0,0.00389448,0,0,,,
9153,212041316,Car as Passenger_F,Car as Passenger,Female,84,0,84,0,0.000755511,0,0,,,
9154,212041317,Car as Passenger_F,Car as Passenger,Female,338,0,338,0,0.003040033,0,0,,,
9155,212041318,Car as Passenger_F,Car as Passenger,Female,209,0,209,0,0.001879784,0,0,,,
9156,212041459,Car as Passenger_F,Car as Passenger,Female,166,0,166,0,0.001493034,0,0,,,
9157,212041460,Car as Passenger_F,Car as Passenger,Female,262,0,262,0,0.002356475,0,0,,,
9158,212051319,Car as Passenger_F,Car as Passenger,Female,215,0,215,0,0.001933749,0,0,,,
9159,212051320,Car as Passenger_F,Car as Passenger,Female,210,0,210,0,0.001888778,0,0,,,
9160,212051321,Car as Passenger_F,Car as Passenger,Female,251,0,251,0,0.002257539,0,0,,,
9161,212051322,Car as Passenger_F,Car as Passenger,Female,236,0,236,0,0.002122627,0,0,,,
9162,212051323,Car as Passenger_F,Car as Passenger,Female,176,0,176,0,0.001582976,0,0,,,
9163,212051324,Car as Passenger_F,Car as Passenger,Female,185,0,185,0,0.001663923,0,0,,,
9164,212051325,Car as Passenger_F,Car as Passenger,Female,209,0,209,0,0.001879784,0,0,,,
9165,212051326,Car as Passenger_F,Car as Passenger,Female,228,0,228,0,0.002050673,0,0,,,
9166,212051327,Car as Passenger_F,Car as Passenger,Female,241,0,241,0,0.002167598,0,0,,,
9167,213011328,Car as Passenger_F,Car as Passenger,Female,70,0,70,0,0.000629593,0,0,,,
9168,213011329,Car as Passenger_F,Car as Passenger,Female,170,0,170,0,0.001529011,0,0,,,
9169,213011330,Car as Passenger_F,Car as Passenger,Female,382,0,382,0,0.003435777,0,0,,,
9170,213011331,Car as Passenger_F,Car as Passenger,Female,136,0,136,0,0.001223209,0,0,,,
9171,213011332,Car as Passenger_F,Car as Passenger,Female,183,0,183,0,0.001645935,0,0,,,
9172,213011333,Car as Passenger_F,Car as Passenger,Female,173,0,173,0,0.001555993,0,0,,,
9173,213011334,Car as Passenger_F,Car as Passenger,Female,242,0,242,0,0.002176592,0,0,,,
9174,213011335,Car as Passenger_F,Car as Passenger,Female,206,0,206,0,0.001852801,0,0,,,
9175,213011336,Car as Passenger_F,Car as Passenger,Female,110,0,110,0,0.00098936,0,0,,,
9176,213011337,Car as Passenger_F,Car as Passenger,Female,186,0,186,0,0.001672918,0,0,,,
9177,213011338,Car as Passenger_F,Car as Passenger,Female,261,0,261,0,0.002347481,0,0,,,
9178,213011339,Car as Passenger_F,Car as Passenger,Female,137,0,137,0,0.001232203,0,0,,,
9179,213011340,Car as Passenger_F,Car as Passenger,Female,225,0,225,0,0.002023691,0,0,,,
9180,213021341,Car as Passenger_F,Car as Passenger,Female,116,0,116,0,0.001043325,0,0,,,
9181,213021342,Car as Passenger_F,Car as Passenger,Female,212,0,212,0,0.001906766,0,0,,,
9182,213021343,Car as Passenger_F,Car as Passenger,Female,134,0,134,0,0.00120522,0,0,,,
9183,213021344,Car as Passenger_F,Car as Passenger,Female,177,0,177,0,0.00159197,0,0,,,
9184,213021345,Car as Passenger_F,Car as Passenger,Female,51,0,51,0,0.000458703,0,0,,,
9185,213021346,Car as Passenger_F,Car as Passenger,Female,156,0,156,0,0.001403092,0,0,,,
9186,213031347,Car as Passenger_F,Car as Passenger,Female,249,0,249,0,0.002239551,0,0,,,
9187,213031348,Car as Passenger_F,Car as Passenger,Female,175,0,175,0,0.001573982,0,0,,,
9188,213031349,Car as Passenger_F,Car as Passenger,Female,219,0,219,0,0.001969726,0,0,,,
9189,213031350,Car as Passenger_F,Car as Passenger,Female,90,0,90,0,0.000809476,0,0,,,
9190,213031351,Car as Passenger_F,Car as Passenger,Female,134,0,134,0,0.00120522,0,0,,,
9191,213031352,Car as Passenger_F,Car as Passenger,Female,160,0,160,0,0.001439069,0,0,,,
9192,213041353,Car as Passenger_F,Car as Passenger,Female,218,0,218,0,0.001960731,0,0,,,
9193,213041355,Car as Passenger_F,Car as Passenger,Female,284,0,284,0,0.002554347,0,0,,,
9194,213041356,Car as Passenger_F,Car as Passenger,Female,184,0,184,0,0.001654929,0,0,,,
9195,213041357,Car as Passenger_F,Car as Passenger,Female,250,0,250,0,0.002248545,0,0,,,
9196,213041358,Car as Passenger_F,Car as Passenger,Female,198,0,198,0,0.001780848,0,0,,,
9197,213041359,Car as Passenger_F,Car as Passenger,Female,23,0,23,0,0.000206866,0,0,,,
9198,213041360,Car as Passenger_F,Car as Passenger,Female,239,0,239,0,0.002149609,0,0,,,
9199,213041461,Car as Passenger_F,Car as Passenger,Female,64,0,64,0,0.000575628,0,0,,,
9200,213041462,Car as Passenger_F,Car as Passenger,Female,87,0,87,0,0.000782494,0,0,,,
9201,213041463,Car as Passenger_F,Car as Passenger,Female,274,0,274,0,0.002464406,0,0,,,
9202,213051361,Car as Passenger_F,Car as Passenger,Female,299,0,299,0,0.00268926,0,0,,,
9203,213051362,Car as Passenger_F,Car as Passenger,Female,226,0,226,0,0.002032685,0,0,,,
9204,213051363,Car as Passenger_F,Car as Passenger,Female,142,0,142,0,0.001277174,0,0,,,
9205,213051365,Car as Passenger_F,Car as Passenger,Female,442,0,442,0,0.003975428,0,0,,,
9206,213051366,Car as Passenger_F,Car as Passenger,Female,315,0,315,0,0.002833167,0,0,,,
9207,213051368,Car as Passenger_F,Car as Passenger,Female,130,0,130,0,0.001169243,0,0,,,
9208,213051369,Car as Passenger_F,Car as Passenger,Female,256,0,256,0,0.00230251,0,0,,,
9209,213051464,Car as Passenger_F,Car as Passenger,Female,197,0,197,0,0.001771854,0,0,,,
9210,213051465,Car as Passenger_F,Car as Passenger,Female,370,0,370,0,0.003327847,0,0,,,
9211,213051466,Car as Passenger_F,Car as Passenger,Female,250,0,250,0,0.002248545,0,0,,,
9212,213051467,Car as Passenger_F,Car as Passenger,Female,239,0,239,0,0.002149609,0,0,,,
9213,213051468,Car as Passenger_F,Car as Passenger,Female,117,0,117,0,0.001052319,0,0,,,
9214,214011370,Car as Passenger_F,Car as Passenger,Female,218,0,218,0,0.001960731,0,0,,,
9215,214011371,Car as Passenger_F,Car as Passenger,Female,228,0,228,0,0.002050673,0,0,,,
9216,214011372,Car as Passenger_F,Car as Passenger,Female,179,0,179,0,0.001609958,0,0,,,
9217,214011373,Car as Passenger_F,Car as Passenger,Female,219,0,219,0,0.001969726,0,0,,,
9218,214011374,Car as Passenger_F,Car as Passenger,Female,253,0,253,0,0.002275528,0,0,,,
9219,214011375,Car as Passenger_F,Car as Passenger,Female,140,0,140,0,0.001259185,0,0,,,
9220,214011376,Car as Passenger_F,Car as Passenger,Female,158,0,158,0,0.001421081,0,0,,,
9221,214021377,Car as Passenger_F,Car as Passenger,Female,96,0,96,0,0.000863441,0,0,,,
9222,214021378,Car as Passenger_F,Car as Passenger,Female,39,0,39,0,0.000350773,0,0,,,
9223,214021379,Car as Passenger_F,Car as Passenger,Female,177,0,177,0,0.00159197,0,0,,,
9224,214021380,Car as Passenger_F,Car as Passenger,Female,232,0,232,0,0.00208665,0,0,,,
9225,214021381,Car as Passenger_F,Car as Passenger,Female,165,0,165,0,0.00148404,0,0,,,
9226,214021382,Car as Passenger_F,Car as Passenger,Female,166,0,166,0,0.001493034,0,0,,,
9227,214021383,Car as Passenger_F,Car as Passenger,Female,166,0,166,0,0.001493034,0,0,,,
9228,214021384,Car as Passenger_F,Car as Passenger,Female,183,0,183,0,0.001645935,0,0,,,
9229,214021385,Car as Passenger_F,Car as Passenger,Female,168,0,168,0,0.001511022,0,0,,,
9230,215011386,Car as Passenger_F,Car as Passenger,Female,106,0,106,0,0.000953383,0,0,,,
9231,215011387,Car as Passenger_F,Car as Passenger,Female,19,0,19,0,0.000170889,0,0,,,
9232,215011388,Car as Passenger_F,Car as Passenger,Female,189,0,189,0,0.0016999,0,0,,,
9233,215011389,Car as Passenger_F,Car as Passenger,Female,34,0,34,0,0.000305802,0,0,,,
9234,215011390,Car as Passenger_F,Car as Passenger,Female,56,0,56,0,0.000503674,0,0,,,
9235,215011391,Car as Passenger_F,Car as Passenger,Female,40,0,40,0,0.000359767,0,0,,,
9236,215011392,Car as Passenger_F,Car as Passenger,Female,86,0,86,0,0.0007735,0,0,,,
9237,215011393,Car as Passenger_F,Car as Passenger,Female,19,0,19,0,0.000170889,0,0,,,
9238,215011394,Car as Passenger_F,Car as Passenger,Female,47,0,47,0,0.000422726,0,0,,,
9239,215021395,Car as Passenger_F,Car as Passenger,Female,64,0,64,0,0.000575628,0,0,,,
9240,215021396,Car as Passenger_F,Car as Passenger,Female,59,0,59,0,0.000530657,0,0,,,
9241,215021398,Car as Passenger_F,Car as Passenger,Female,41,0,41,0,0.000368761,0,0,,,
9242,215021399,Car as Passenger_F,Car as Passenger,Female,86,0,86,0,0.0007735,0,0,,,
9243,215021469,Car as Passenger_F,Car as Passenger,Female,280,0,280,0,0.002518371,0,0,,,
9244,215021470,Car as Passenger_F,Car as Passenger,Female,222,0,222,0,0.001996708,0,0,,,
9245,215031400,Car as Passenger_F,Car as Passenger,Female,41,0,41,0,0.000368761,0,0,,,
9246,215031401,Car as Passenger_F,Car as Passenger,Female,38,0,38,0,0.000341779,0,0,,,
9247,215031402,Car as Passenger_F,Car as Passenger,Female,44,0,44,0,0.000395744,0,0,,,
9248,215031403,Car as Passenger_F,Car as Passenger,Female,66,0,66,0,0.000593616,0,0,,,
9249,215031404,Car as Passenger_F,Car as Passenger,Female,119,0,119,0,0.001070308,0,0,,,
9250,215031405,Car as Passenger_F,Car as Passenger,Female,60,0,60,0,0.000539651,0,0,,,
